,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
812,Internship (MS) - Control Research Engineer - Autonomous Vehicle,-1,"Internship for (Summer/Spring/Fall 2021)

For immediate consideration email your resume to:

@ivy.greenhouse.io

Company Overview


Come join a higher calling and find a deeper purpose!

As a multi-national Artificial Intelligence Technology Company, we are at the epicenter of the Autonomous Vehicle Universe. Our breakthroughs are leading the industry in autonomous trucking.

While inventing the framework of Autonomous Driving, our current fleet of autonomous Trucks are helping communities receive much-needed supplies and medical equipment around the clock. Our people are some of the most talented engineers and contributors who are leaving behind a historic legacy.

TuSimple was founded half a decade ago with the goal of bringing the top minds in the world together to achieve the dream of a driverless truck solution. With a foundation in computer vision, algorithms, mapping, and Artificial Intelligence, TuSimple is working to create the first global commercially viable Autonomous Freight Network.

Responsibilities
Design and implement the core algorithms in autonomous vehicle control; design and test vehicle dynamic models and estimators
Formulate ill-defined problems with data driven approach for self-driving truck solutions
Build benchmarks with proper methodology to test the algorithms
Able to work independently with minimal supervision and deliver high-quality and reliable code for real-time application in a timely manner
Closely collaborate with other teams to conduct system design, integration and tests
Qualifications
Must be enrolled in a M.S./Ph.D. program in Mechanical Engineering, Electrical Engineering, Mechatronics, Robotics, or equivalent discipline with the primary focus on control systems.
Solid knowledge and proven practical experience in one or more of the following fields: control theory, vehicle dynamics, control system design, signal processing, dynamic system modeling, and hands-on experience in applying these disciplines to real-world systems
Strong coding skills in Python or C/C++
Preferred
Publications in related conferences and/or journals
1-2 years academic or industrial experience in Vehicle Control, Mobile Robotics, or Motion/Path Planning
Perks
Work with world class AI Engineers
Shape the landscape of autonomous driving
Daily breakfast, lunch, and dinner
Full kitchen with unlimited snacks and fruits
TuSimple is an Equal Opportunity Employer. This company does not discriminate in employment and personnel practices on the basis of race, sex, age, handicap, religion, national origin or any other basis prohibited by applicable law. Hiring, transferring and promotion practices are performed without regard to the above listed items.

Internship for (Summer/Spring/Fall 2021)

For immediate consideration email your resume to:

@ivy.greenhouse.io",3.7,"TuSimple, Inc.
3.7","San Francisco, CA",-1,201 to 500 Employees,2015,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1
813,Internship (PhD) - Control Research Engineer - Autonomous Vehicle,-1,"Internship for (Summer/Spring/Fall 2021)

For immediate consideration email your resume to:

@ivy.greenhouse.io

Company Overview


Come join a higher calling and find a deeper purpose!

As a multi-national Artificial Intelligence Technology Company, we are at the epicenter of the Autonomous Vehicle Universe. Our breakthroughs are leading the industry in autonomous trucking.

While inventing the framework of Autonomous Driving, our current fleet of autonomous Trucks are helping communities receive much-needed supplies and medical equipment around the clock. Our people are some of the most talented engineers and contributors who are leaving behind a historic legacy.

TuSimple was founded half a decade ago with the goal of bringing the top minds in the world together to achieve the dream of a driverless truck solution. With a foundation in computer vision, algorithms, mapping, and Artificial Intelligence, TuSimple is working to create the first global commercially viable Autonomous Freight Network.

Responsibilities
Design and implement the core algorithms in autonomous vehicle control; design and test vehicle dynamic models and estimators
Formulate ill-defined problems with data driven approach for self-driving truck solutions
Build benchmarks with proper methodology to test the algorithms
Able to work independently with minimal supervision and deliver high-quality and reliable code for real-time application in a timely manner
Closely collaborate with other teams to conduct system design, integration and tests
Qualifications
Must be enrolled in a M.S./Ph.D. program in Mechanical Engineering, Electrical Engineering, Mechatronics, Robotics, or equivalent discipline with the primary focus on control systems.
Solid knowledge and proven practical experience in one or more of the following fields: control theory, vehicle dynamics, control system design, signal processing, dynamic system modeling, and hands-on experience in applying these disciplines to real-world systems
Strong coding skills in Python or C/C++
Preferred
Publications in related conferences and/or journals
1-2 years academic or industrial experience in Vehicle Control, Mobile Robotics, or Motion/Path Planning
Perks
Work with world class AI Engineers
Shape the landscape of autonomous driving
Daily breakfast, lunch, and dinner
Full kitchen with unlimited snacks and fruits
TuSimple is an Equal Opportunity Employer. This company does not discriminate in employment and personnel practices on the basis of race, sex, age, handicap, religion, national origin or any other basis prohibited by applicable law. Hiring, transferring and promotion practices are performed without regard to the above listed items.

Internship for (Summer/Spring/Fall 2021)

For immediate consideration email your resume to:

@ivy.greenhouse.io",3.7,"TuSimple
3.7","San Diego, CA",-1,201 to 500 Employees,2015,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1
814,Data Scientist,"$104k-$164k
(Glassdoor Est.)","Headquartered in Brisbane, Calif., CareDx, Inc. is a leading precision medicine solutions company focused on the discovery, development and commercialization of clinically differentiated, high-value healthcare solutions for transplant patients and caregivers. CareDx offers products, testing services and digital healthcare solutions along the pre- and post-transplant patient journey, and is the leading provider of genomics-based information for transplant patients.

Data Scientist

As a member of Data Sciences & Bioinformatics group you will bring your in-depth knowledge in statistics and probability theory for development of new analyses and algorithms. Currently, analytical frameworks are being developed on a Transplant Data Platform a repository of large and complex data and AI engines - which provides the opportunity of RWD to RWE for clinical decision making in the transplant domain. You should have excellent working skills in multiple programming languages (R, Python, SQL) with in-depth understanding of applied statistics, probabilistic and dynamic modelling with an eye towards solving computational biology problems. Your contributions will be foundational to the companys mission of improving the lives of organ transplant patients.

Responsibilities include but are not limited to:
Design develop and support novel and reproducible analyses for RWD to RWE driven by in-depth statistical knowledge.
Provide analysis backbones based on strong fundamentals in(but not limited to) Bayesian probability, machine-based learning, logistic regression technique, multi-scalar dimensional models, iterative model development and hypothesis testing.
Collaborate proficiently across functions from software engineers to clinical scientists.
Develop visualization of complex experiments to derive biological insights this is particularly desirable since all analyses is performed in the low-level Transplant Data Platform.
Qualifications:

Ph.D in Applied Math, Statistics, BioStatistics or Epidemiology with significant training/experience in Statistics/Math/Computational Biology.
7+ years of experience developing/deploying scalable statistical/probabilistic models.
Applied knowledge in the area of RWD to RWE
Expertise in clinical data standards, controlled vocabularies and ontologies
Experience in supporting pharmacoepidemiology studies with proven track record(eg. Publications) of advancing approaches with data science highly desirable
Applied knowledge with general Bioinformatics tools and database queries - preferred
Experience using TensorFlow, PyTorch, Keras, NumPy, Scipy, MLib preferred
Familiarity with high-performance cluster computing infrastructures, especially PySpark programming - preferred
Experience leveraging AWS-based services (e.g., EC2, S3) to speed analyses preferred
A self-driven approach with an ability and desire to communicate to a non-technical audience how complex systems work and can be applied to challenging data processing problems

Additional Details:


Every individual at CareDx has a direct impact on our collective mission to improve the lives of organ transplant patients worldwide. We believe in taking great care of our people, so they take even greater care of our patients.

Our competitive Total Rewards package includes:
Competitive base salary and incentive compensation
Health and welfare benefits including a gym reimbursement program
401(k) savings plan match
Employee Stock Purchase Plan
Pre-tax commuter benefits
And more!
In addition, we have a Living Donor Employee Recovery Policy that allows up to 30 days of paid leave annually to a full-time employee who makes the selfless act of donating an organ or bone marrow.

With products that are making a difference in the lives of transplant patients today and a promising pipeline for the future, its an exciting time to be part of the CareDx team. Join us in partnering with transplant patients to transform our future together.",2.5,"CareDx
2.5","Brisbane, CA",-1,201 to 500 Employees,1998,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),-1
815,"Video Business Data Scientist, Apple Media Products Data Science","$99k-$157k
(Glassdoor Est.)","Posted: Jun 22, 2020
Role Number:
200172948
At Apple, great ideas have a way of becoming phenomenal products, services, and customer experiences very quickly. If you are an ambitious, passionate individual who is not afraid of challenges, we’re looking for you.

Apple is seeking an expert Data Scientist to join a team passionate about Data Science & Analytics for the media space. This role will primarily focus on the Video business, which includes subscription (TV+, Apple TV Channels and third party services) and transactional (EST/VOD).

This role will involve working with Internet-scale data across numerous product and customer touch points, undertaking in-depth quantitative analysis, building models and partnering with business partners to drive strategy.

The team’s culture is centered around rapid iteration with open feedback and debate along the way. We encourage independent decision-making and taking calculated risks. AMP Data Science collaborates with partners across product, design, engineering, and business teams: our mission is to drive innovation at Apple through deep quantitive research of the App Store, Apple Music, Apple TV, and Apple Arcade amongst other services.
Key Qualifications
4+ years of experience in a Data Scientist or Data Analyst role, preferably for a digital media, entertainment, or subscription business.
Strong proficiency with SQL-based languages with experience with large scale analytics technologies such as Hadoop and Spark.
Familiarity with Python, command line, Git, Keynote, and data visualization tools such as Tableau for full-stack data analysis, insight synthesis and presentation.
Curious business demeanor with an ability to condense complex concepts and analysis into clear and concise takeaways that drive action
Excellent communication, social and presentation skills with meticulous attention to detail.
Strong time management skills with the ability to work with tight deadlines and pressure from executive requests.
Description
Dive deep into large-scale data to uncover trends and identify key insights that will inform business strategy

Craft how best to monitor, measure and understand business performance and build out associated Keynote narratives, datasets, and dashboards.

Work closely with business, marketing, finance and executive teams to generate regular presentations for C-level.

Partner with other Apple organizations on data gathering, data governance, evangelizing key performance indicators and democratizing data.
Education & Experience
Bachelors degree in Computer Science, Statistics, Mathematics, Engineering, Economics or related field.",4.2,"Apple
4.2","Culver City, CA",-1,10000+ Employees,1976,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1
816,Senior Machine Learning Engineer,"$107k-$182k
(Glassdoor Est.)","Digital Health Technology team powers digital experiences and engagement to enhance the lives of millions of people every day through connected care. We build, deliver and manage a portfolio of data management platforms and mobile offerings in support of our core businesses. We thrive on simple and elegant architecture and agility. You’ll be immersed in a dynamic high-growth environment and empowered to excel, take informed risks, and drive ingenuity across the enterprise.

Let’s talk about the team and you:

The Data Science and AI/ML team collaborates across the organization to identify, develop and deliver Artificial Intelligence (AI) and Machine Learning (ML) powered software solutions that improve patient outcomes, delight our partners and customers, and improve the way we do business in an “AI First” fashion. On any given day, the team could be working on building sophisticated models to delivering personalized recommendations to patients to improve their sleep, identify optimal equipment and settings using our unparalleled store of billion+ nights of sleep data, proactively identify other health risk factors, or help optimize complex, global supply chain operations.

The team works with virtually every major function in the company, including Product Management (PM), Strategy, Finance, Marketing, Manufacturing, Growth, Product Development (PD), Data Platforms (DP), and others to design and develop intelligent, ML driven solutions that deliver high customer and business value. On a day to day basis the closest collaborations are generally with the PM, PD and DP teams. Wherever there is high value to be gained for the patient or customer (external or internal), we employ a rigorous process to develop specific ML driven solutions to realize that value quickly.

Let’s talk about Responsibilities:
Your focus will be building and delivering intelligent ML services to a variety of web and mobile applications that will drive positive patient outcomes.
You will work with leading edge tools and frameworks to build scalable and efficient machine learning solutions
You will focus on building best practices within and across your global teams to drive effective outcome and a progressive mindset
Work with a team of Data Scientists, ML and Data Engineers to enable faster ML based application deployment and development.
Work on feature engineering, statistical analysis, developing novel ML techniques, understanding model performance and instrument tracking, logging and validation, and ensuring fit-for-purpose.
Influence and communicate at a variety of levels across a diverse set of stakeholders, including PMs, internal stakeholders, HME’s, clinicians and patients.
Build with reliability and scalability in mind.
Let’s talk about qualification and experience:
5 – 8 years’ progressive experience as a software engineer shifting into building ML and AI applications with a focus on production deployment of ML applications.
3+ years developing in Python.
5+ years of experience with machine learning past a Bachelors in CS, data engineering or closely related, or 3+ years beyond a Masters in the above.
Strong communication skills with proven ability to communicate to all stakeholders
Desired Qualifications:
Experience with deploying models developed in frameworks and packages like TensorFlow, PyTorch, Sagemaker, scikit-learn or similar to production.
Strong commitment to software engineering best practices.
Experience working with public cloud providers (ideally AWS)
Solid experience building production data and machine learning pipelines.
Post-graduate research experience (PhD or Masters with reseach) in a field encompassing Data Science, Computer Science, Applied Mathematics/Statistics, or Biomedical Informatics.
Let’s talk about what you can expect:
A supportive environment that focuses on people development and best practices
Opportunity to design, influence and be innovative
Work with global teams and share new ideas
Be supported both inside and outside of the work environment
The opportunity to build something meaningful and see a direct positive impact on people’s lives
#LI-NF1

Joining us is more than saying “yes” to making the world a healthier place. It’s discovering a career that’s challenging, supportive and inspiring. Where a culture driven by excellence helps you not only meet your goals, but also create new ones. We focus on creating a diverse and inclusive culture, encouraging individual expression in the workplace and thrive on the innovative ideas this generates. If this sounds like the workplace for you, apply now!",4.0,"ResMed
4.0","San Diego, CA",-1,5001 to 10000 Employees,1989,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2 to $5 billion (USD),-1
817,Director/Senior Manager - Machine Learning Infrastructure & Engineering,"$207k-$334k
(Glassdoor Est.)","OVERVIEW
At Instacart, we use machine learning and internet scale data to elevate customer experience, improve efficiency and reduce cost in e-commerce, advertising, and fulfillment. For example, we build large, distributed machine learning models for personalization and recommendation. We're looking for experienced system and infrastructure engineers with background in building ML platforms and ML pipelines to join our fast-moving team.

ABOUT THE JOB
There is tremendous opportunity in front of us, and joining now gives you a chance to grow your career and interests as we succeed.
You will advise the leadership about the proper machine learning infrastructure that supports the current and future needs of our business.
You will recruit and lead a team of software engineers to work on ML platforms and pipelines for an internet-scale company.
You will build scalable and easy-to-use machine learning workflows to improve the scalability and efficiency in launching machine learning solutions.
You will enable machine learning teams to perform scalable training, evaluation, and inference in the cloud and in client-side infrastructure.
You will enable software engineers across the company to use machine learning solutions in their work.
You will work closely with related teams, including Search, Ads, Personalization & Recommendation, Catalog, etc. You will have tremendous ownership and responsibility for managing things directly.
ABOUT YOU
Background in Computer Science, Math, Statistics, or a related field.
Demonstrated leadership experience
10+ years of industry experience building ML infrastructure and pipelines at scale.
Proficient in Python or C++. Experience writing and maintaining high-quality production code.
Knowledge of machine learning (particularly hyperparameter tuning and debugging).
Experience serving models using a variety of ML model frameworks like Tensorflow, PyTorch, Sci-kit Learn, etc.
Experience using AWS to build data-intensive infrastructure.
Experience building platforms around publicly available ML platforms like Sagemaker, Kubeflow, MLflow, Horovod, etc.",3.4,"Instacart
3.4","San Francisco, CA",-1,1001 to 5000 Employees,2012,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1
818,Software Engineer (Respawn) - C++,"$85k-$170k
(Glassdoor Est.)","Respawn Entertainment is a AAA game development studio that shipped Titanfall and Titanfall 2 to critical acclaim, and shipped a free-to-play battle royale game in the Titanfall universe, Apex Legends. We are hiring for our Star Wars and Apex Legends game development teams. The opportunity to create groundbreaking games with some of the best developer talents in the industry awaits our future team members.

What does a Software Engineer do?

You will be a contributor to our engineering efforts by working directly with our game development and testing teams to create tools, services, and automation to support our games being the highest quality.

You will work across many different technologies and add your creative touch to the technology we create.

Join us for an opportunity to work with the best game development teams in the world in a fun and creative environment.

QUALIFICATIONS:
BS in Computer Science/Engineering or equivalent industry experience.
Experienced with building tools and automation in an iterative model.
7+ years of professional experience in the C++ or C# programming language.
Comfort with handling large codebases.
Interest in exploring upcoming and available technologies.
DESIRABLE:
Experience with game AI.
Experience with machine learning.
Familiar with Unix environments.
SCOPE & IMPACT:
Develop, support, and own automation, tools, and service.
Write and keep scalable, testable, versioned, and documented code.
Perform code reviews and be willing to pair and mentor other team members.
Operate in a continuous learning environment to inspire creativity in technology.
Work directly with customers and escalate any issues or improvement opportunities.
Set realistic milestones and work towards successful completion.
Contribute to our engineering strategies and programs.
Where applicable, integrate systems and tools into partner or production game code in a controlled, professional manner.
You will be an essential player in Respawns approach for ensuring its games meet the highest possible software quality standards in a fun software engineering environment.

It is not easy building the worlds best digital playground. It is hair-standing-on-end exhilarating. It is youtaking risks, challenging yourself, pursuing ideas, changing the way millions of people do something they love: play.

Whats in it for you? Glad you asked!

We realize it takes outstanding people to make excellent games, we offer great compensation packages and a culture that values creativity and individuality.

We love to celebrate our great perks like comprehensive health and benefit packages, pension plans, bonuses and RSUs, tuition reimbursement, free video games, and more!

Applying

As part of the application process, we might ask you to perform a practical work test. We look forward to receiving your application!",4.4,"Respawn Entertainment
4.4","Los Angeles, CA",-1,201 to 500 Employees,2010,Company - Public,Video Games,Media,Unknown / Non-Applicable,-1
819,"Senior Product Data Scientist, Cash App","$117k-$192k
(Glassdoor Est.)","Company Description

Cash App is the fastest growing financial brand in the world. Initially built to take the pain out of peer-to-peer payments, Cash App has gone from a simple product with a single purpose to a dynamic app with over 30 million monthly active users. We are bringing a better way to send, spend, invest, and save to anyone who has ever sought an alternative to the traditional banking system.

Loved by customers and pop culture, we’ve consistently held the top spot for finance in the App Store for many years, seeing more engagement with millions of followers across social media in a day than most brands see in a year. We are building an ecosystem to redefine the world’s relationship with money by making it universally accessible.

We want to hire the best talent regardless of location. Our employment model is distributed, offering the opportunity to collaborate with teams across the world in San Francisco, New York, St. Louis, Portland, Toronto, Kitchener-Waterloo, Sydney, and Melbourne.

Job Description

We are looking for Senior Product Data Scientists to join Square and help build Cash App, the fastest growing financial app in the world. We are reinventing the way people think about banking and financial services through our P2P, Banking, Cash Card, Boost, BTC, and stock investing products. We derive valuable insights from our extremely unique datasets and turn those into actions that improve the experience for our customers every day. This role is part of our Cash App Analytics team and will be deeply embedded within one of our product teams:

Banking

You will work closely with our Banking team, analyzing large datasets to understand how our customers use our core banking features such as the Cash Card, Boost, stored balance, direct deposit, and more. These products drive tremendous value for our customers and our business.

Growth

You will work closely with our Growth team to understand and measure the entire lifecycle of our customers; this role requires some previous experience in Growth and Marketing Analytics. You will analyze large datasets to perform analyses that will optimize our paid marketing and customer acquisition efforts, optimize and improve customer onboarding funnels, monitor product feature attach rates across all Cash App products, and enhance our understanding of customer churn and its root causes.

Lending

You will work closely with our Lending team. This product is brand new and offers our customers a way to access additional funds when they need it. Having a background in consumer credit and lending analytics is required for this position. You will perform many complex analyses to understand customer eligibility, product adoption, repayment behavior, risk, and much more.

Qualifications

For all of the above roles, you will:
Partner directly with a Cash App product team, working closely with product managers, engineers, and designers
Analyze large datasets using SQL and scripting languages to surface meaningful/actionable insights and opportunities to the product team and other key stakeholders
Approach problems from first principles, using a variety of statistical and mathematical modeling techniques to research and understand customer behavior
Design and analyze A/B experiments to evaluate the impact of changes we make to the product
Work with engineers to log new, useful data sources as we build new product features
Build, forecast, and report on metrics that drive strategy and facilitate decision making for key business initiatives
Write code to effectively process, cleanse, and combine data sources in unique and useful ways, often resulting in curated ETL datasets that are easily used by the broader team
Build and share data visualizations and self-serve dashboards for your product team
Effectively communicate your work with team leads and cross-functional stakeholders on a regular basis
For all of the above roles, you have:
1-2 years of data science and analytics experience in industry
A PhD or other relevant graduate degree in the physics, economics, statistics, or a similar STEM field
Experience with scripting and data analysis programming languages, such as Python or R
Advanced proficiency with SQL and data visualization tools (e.g. Tableau, Looker, etc)
Experience with cohort and funnel analyses, a deep understanding statistical concepts such as selection bias, probability distributions, and conditional probabilities
Experience in a high-growth tech environment
An appreciation for the connection between your work and the experience it delivers to customers
Intellectual curiosity and a passion for what Cash App is building
Technologies we use and teach:
SQL (MySQL, Snowflake, BigQuery, etc.)
Python, R
Tableau, Airflow, Looker
Additional Information

Cash App treats all employees and job applicants equally. Every decision is based on merit, qualifications, and talent. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.

We will consider for employment qualified applicants with criminal histories in a manner consistent with each office’s corresponding local guidelines.",4.0,"Square
4.0","San Francisco, CA",-1,1001 to 5000 Employees,2009,Company - Public,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),-1
820,Computer Vision Engineer (Now Hiring),-1,"Second Spectrum is building the next way of seeing sports. We deliver unique and innovative solutions through unparalleled capabilities in machine understanding of sports.
• We produce the most accurate tracking data with the fastest high-quality output by leveraging the most automated and extensible solution in the market. We are the official tracking and analytics partner of the NBA, MLS and EPL. We also work with other top basketball and soccer (football) leagues and clubs around the world.
• We generate meaningful and accurate data in the language of sport. Nearly every team in the NBA and ESPN uses our analytics and video platforms.
• We create cutting edge software and communication tools so we can deliver personalized and interactive technologies for leagues, managers, players, media and fans that save people time and get them what they want in ways that previously did not exist.
• We launched an innovative product, Clippers CourtVision, which won an NBA Innovation Award and Best in Technology at the 2019 Sports Business Awards, and has subsequently been used by ESPN, Turner Sports, FOX, NBATV, and NBA League Pass among others.
The Role: Computer Vision Engineer

What You’ll Get To Do:
We are looking for a computer vision engineer to design, develop and implement computer vision and machine learning cutting-edge technologies to ensure our market leading position in sports player tracking and broadcast solutions
• Manage interdisciplinary projects in collaboration with different groups within the company
• Continuously learn new applications and apply learnings to new challenges
• Design, prototype, implement and test software and computer vision & machine learning algorithms in Python, C++ and Rust.
• Develop and optimize real-time and high-accuracy sports solutions with modern CV: object detection, recognition and tracking, camera calibration, 3D reconstruction, etc
• Leverage Amazon Web Services (EC2 and S3) to run algorithms on a large number of servers in the cloud.
• Implement and provide best-practices for maintainable software development, including deployment process, documentation, and adherence to and improvement of coding standards
• Support and monitor live systems, including on-call rotation for computer vision systems during sports seasons

Our Software Stack:
• Languages for scientific computing: Python 3, modern C++ and Rust
• Frameworks: OpenCV, CUDA, FFmpeg, Tensorflow, NumPy, scikit-learn
• Code base: Git with GitLab
• Cloud services: AWS EC2 and S3
• Productivity: Slack, Notion, Google Apps
What You Have:
•MSc in computer science or a related degree, with strong software engineering and modern computer vision components
• 2+ years of industrial experience in full development life cycle: design, prototype, implementation, testing and performance evaluation of software
• 2+ years of industrial experience in computer vision and modern machine learning algorithms, such as deep learning
• Solid experience in software engineering: modern software development practices and tools, concurrent and distributed programming, operating systems, computer networks, database systems
• Fully proficient in Python, modern C++ and/or Rust with exposure to functional & object-oriented programming paradigms
• Experience with high performance computing, GPU computing, and real-time systems would set you apart
As a general approach, we interview for aptitude over specific technologies or languages. Please be prepared to speak to anything listed on your resume or in your portfolio.",4.2,"Second Spectrum
4.2","Los Angeles, CA",-1,1 to 50 Employees,2014,Subsidiary or Business Segment,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1
821,Deep Learning Software Engineer | Autonomous Vehicle | San Diego,"$84k-$146k
(Glassdoor Est.)","* * This role is located in San Diego. Relocation to San Diego is required. We offer relocation assistance! **

For immediate consideration please email your resume to:

software_engineer___deep_learning_8f2325062@ivy.greenhouse.io

Company Overview


Come join a higher calling and find a deeper purpose!

As a multi-national Artificial Intelligence Technology Company, we are at the epicenter of the Autonomous Vehicle Universe. Our breakthroughs are leading the industry in autonomous trucking.

While inventing the framework of Autonomous Driving, our current fleet of autonomous Trucks are helping communities receive much-needed supplies and medical equipment around the clock. Our people are some of the most talented engineers and contributors who are leaving behind a historic legacy.

TuSimple was founded half a decade ago with the goal of bringing the top minds in the world together to achieve the dream of a driverless truck solution. With a foundation in computer vision, algorithms, mapping, and Artificial Intelligence, TuSimple is working to create the first global commercially viable autonomous truck driving platform!

Job Description:

Our deep learning team helps autonomous trucks sense and perceive the world. With strong programming skills, you will play an important role in perfecting deep learning algorithms into product-level modules running on TuSimple's autonomous driving trucks.

What You'll Do:
Deliver high-quality and reliable code for deep learning modules on autonomous driving trucks
Build and maintain efficient pipelines and reliable benchmarks for improving deep learning model performance.
Optimize training and deployment process for deep learning models.
Collaborate with other engineers to conduct system integration and tests.
What You'll Bring:
1-5+ years of professional experience working with autonomous vehicles.
Masters in Computer Science or other related field.
Product-quality code in C++ and/or Python.
Experience in designing and building machine learning/deep learning data pipelines.
Knowledge in deep learning topics including but not limited to detection, segmentation, and 3D perception.
Preferred:
PhD Computer Science or related field.
Experience in designing and building front-ends for helping monitor experiments, visualize benchmarks etc.
Knowledge and experience in neural network computation optimization, such as distributed training, network quantization, and CUDA acceleration.
Experience in FPGA/Embedded systems/High performance computing.
Prior academic or industrial experience in autonomous driving.
Perks
Visa sponsorship is available for this position
Opportunity for professional growth and career advancement
Competitive salary and benefits
30% Bonus.
Daily breakfast, lunch, and dinner
Shape the landscape of autonomous driving
100% Company paid Medical, Vision, and Dental insurance plan
Company 401(K) program
Company paid life insurance
Company paid education/training.
Company paid gym membership.
TuSimple is an Equal Opportunity Employer. This company does not discriminate in employment and personnel practices on the basis of race, sex, age, handicap, religion, national origin or any other basis prohibited by applicable law. Hiring, transferring and promotion practices are performed without regard to the above listed items.

* * This role is located in San Diego. Relocation to San Diego is required. We offer relocation assistance! **

For immediate consideration please email your resume to:

software_engineer___deep_learning_8f2325062@ivy.greenhouse.io",3.7,"TuSimple
3.7","San Diego, CA",-1,201 to 500 Employees,2015,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1
822,Machine Learning SWE,-1,"Third Wave Automation is a rapidly growing startup company that has demonstrated its core technology components, proven the market fit, and just closed its series A. If you are excited about cutting edge machine learning, robotics that affects the real world, and want to join a company where your skills can have a huge impact you'll fit right in.

Third Wave Automation is applying modern machine learning to materials handlingdelivering site-specific forklift navigation and infrastructure-free pallet handling that continuously adapts to changing floor configuration and warehouse demand.

Third Wave Automation is looking for a Machine Learning Engineer to design and deliver new autonomous forklifts.

How You Can Make an Impact
Design, train, and verify robust machine learning systems for warehouse automation.
Write maintainable code inside collaborative codebases. Deliver high-quality software design, documentation and implementation.
Design and train deep neural networks.
Provide input on all aspects of product development from brainstorming to final delivery.
Collaborate closely with other team members to ensure successful delivery of solutions.
Provide technical leadership in areas of specialization and contribute original ideas and improvements to project designs, pipelines, and tools.
Desired Qualifications
PhD or Master's degree in Computer Science, Electrical Engineering, Statistics or related quantitative discipline with a focus on reinforcement learning, machine learning, optimization theory or related areas OR 3+ Years of experience in hands-on development of machine learning models.
Practical experience developing machine learning systems, frameworks, and libraries (PyTorch, TensorFlow, Caffe, Keras, Julia, or JAX).
Strong software development skills that encourage code reuse among researchers and ability to write efficient, clean, and reusable code (Python and C++).
Must have excellent presentation and communication skills (written, oral, internal, and client-facing)
Bonus Points For:
Knowledge of chipset architectures (Snapdragon 845, Google edge TPUs etc.).
Experience with CUDA programming and network optimization.
A desire to learn new innovative technologies and to improve personal development and skills.
Welcome new challenges and work independently across disciplines to both investigate issues and identify solutions.
We are an equal opportunity employer and value diversity at our company. We value each person's expertise and experiences. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status. All qualified people are encouraged to apply.

All qualified applicants able to work in the United States are encouraged to apply.",-1,Third Wave Automation,"Union City, CA",-1,-1,-1,-1,-1,-1,-1,-1
823,Machine Learning SWE,-1,"Third Wave Automation is a rapidly growing startup company that has demonstrated its core technology components, proven the market fit, and just closed its series A. If you are excited about cutting edge machine learning, robotics that affects the real world, and want to join a company where your skills can have a huge impact you'll fit right in.

Third Wave Automation is applying modern machine learning to materials handlingdelivering site-specific forklift navigation and infrastructure-free pallet handling that continuously adapts to changing floor configuration and warehouse demand.

Third Wave Automation is looking for a Machine Learning Engineer to design and deliver new autonomous forklifts.

How You Can Make an Impact
Design, train, and verify robust machine learning systems for warehouse automation.
Write maintainable code inside collaborative codebases. Deliver high-quality software design, documentation and implementation.
Design and train deep neural networks.
Provide input on all aspects of product development from brainstorming to final delivery.
Collaborate closely with other team members to ensure successful delivery of solutions.
Provide technical leadership in areas of specialization and contribute original ideas and improvements to project designs, pipelines, and tools.
Desired Qualifications
PhD or Master's degree in Computer Science, Electrical Engineering, Statistics or related quantitative discipline with a focus on reinforcement learning, machine learning, optimization theory or related areas OR 3+ Years of experience in hands-on development of machine learning models.
Practical experience developing machine learning systems, frameworks, and libraries (PyTorch, TensorFlow, Caffe, Keras, Julia, or JAX).
Strong software development skills that encourage code reuse among researchers and ability to write efficient, clean, and reusable code (Python and C++).
Must have excellent presentation and communication skills (written, oral, internal, and client-facing)
Bonus Points For:
Knowledge of chipset architectures (Snapdragon 845, Google edge TPUs etc.).
Experience with CUDA programming and network optimization.
A desire to learn new innovative technologies and to improve personal development and skills.
Welcome new challenges and work independently across disciplines to both investigate issues and identify solutions.
We are an equal opportunity employer and value diversity at our company. We value each person's expertise and experiences. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status. All qualified people are encouraged to apply.

All qualified applicants able to work in the United States are encouraged to apply.",-1,Third Wave Automation,"Union City, CA",-1,-1,-1,-1,-1,-1,-1,-1
