,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
881,"Sr. Application Engineer, Global Key Account (eTech)","$74k-$120k
(Glassdoor Est.)","Mitsubishi Electric Automation, an industry leader in factory automation products and solutions is seeking a Sr. Application Engineer, Global Key Account (eTech). Join a team of smart, dedicated, technical experts who are not only the best in their fields, but are committed to a tradition of technical leadership and innovation.

The Sr. Application Engineer, Global Key Account will provide engineering leadership, application development, pre - and post-sales large and/or strategic project support for GKAM. Test new products, and maintain direct contact with product development. Support Semiconductor Sales Team and develop and/or deliver custom technical training to customers on all Mitsubishi products.

Position Duties and Responsibilities
Provide pre and post sales technical support to key and strategic customers on all Mitsubishi products, – on-site, via phone, email or via SI/OEM, as appropriate.
Oversee all engineering requirements and progress for assigned projects
Maintain favorable customer relationships, supporting Mitsubishi vertical sales efforts.
Maintain current knowledge of new products and applications, through self-study, hands-on testing of demo units, and seminar attendance. Assist marketing with technical documentation reviews, suggestions, etc.
Evaluate, support, educate and provide technical leadership for Systems Integrator's.
Provide advanced and custom technical training to customers, and MEAU personnel on Mitsubishi products. Deliver presentations to external organizations or entities on applications, as requested.
Deliver presentations to external organizations or entities.
Document support case data utilizing CRM.
Perform other duties as assigned.
Travel Requirements
25-50% Travel for training and application support within North America and Asia.
BS in Electrical Engineering or equivalent experience in Semiconductor or EMS Industries preferred.
Minimum 5 years of application experience with industrial automation products and customers.
Ability to develop and maintain complex applications, up-to-date technical knowledge, including the latest MEAU products.
Possess technical writing skills.
Possess customer service and phone skills.
Possess ability to develop, write and perform technical product and solution training for groups.
Possess organization skills, i.e. for documents, demos and work area.
Possess project management skills.
Ability to operate effectively as part of a team.
Professional, patient, positive, confident communication style and attitude.
Beneficial Skills and Experience
Strong background in Servo, Motion, VFDs, HMIs, Industrial Robots, PC based controllers and networking, IEC 1131 programming standards and competitive product knowledge, is preferred.
Extensive experience with Servo and Motion hardware and software required with specific experience in Semiconductor industrial applications preferred.
Industry applications expertise is a definitely plus.
Experience with Servo, Motion, PC based controllers, HMI, VFD, Robots, Developmental Software and other industrial automation applications.",3.7,"Mitsubishi Electric Automation
3.7","Mountain View, CA",-1,201 to 500 Employees,1997,Company - Private,Consumer Products Manufacturing,Manufacturing,$25 to $50 million (USD),-1
882,Staff Software Engineer,"$134k-$254k
(Glassdoor Est.)","As a Staff Software Engineer, you will play a crucial role in delivering high quality releases to our customers by designing, developing, troubleshooting, maintaining, optimizing and scaling BlackLine’s cloud-based backend services and driving innovation into our product suite. In this role, you will research, test, benchmark and evaluate new technologies, propose scaling solutions, collaborate with other teams to define and build new features, optimize existing features while writing elegant code, coaching and mentoring less experienced software engineers and communicating with people at all levels. Your attention to detail, tenacity, and creative problem-solving and thinking ahead will directly impact the company's success, as well as the success of your peers across the organization.

If you have a passion for delivering products that make a difference, are driven to make things better in all that you do and are eager to work in a collaborative agile environment where Developers are dedicated to solving customer problems and innovating, then we want to talk to you.

Responsibilities:
Provide technical expertise and leadership in the design, development, and delivery of BlackLine’s products, while adhering to timelines, coding standards, requirements, and quality.
Architect, design, develop, test, troubleshoot, debug, optimize, scale, maintain and improve software applications, driving the delivery of high quality value and features to BlackLine’s customers. Develop functional and technical specifications, and test plans. Review others’ code. Develop and document functional and technical requirements. Collaborate with other team members and other teams on all of the above.
Design and communicate coding standards, architectural plans, solve complex design and architectural problems, create robust architectural solutions.
Implement, refine, and enforce software development techniques to ensure that delivered features meet software integration, performance, security, and maintainability expectations.
Research, test, benchmark, and evaluate new tools and technologies, and recommend ways to implement them in product development.
Maintain high standards of software quality and technical excellence within the team by establishing good practices and habits and writing clean, testable, maintainable, and secure code.
Inspire a forward-thinking team of developers, acting as an agent of change and evangelist for a quality-first culture within the organization. Mentor and coach team members and guide them to solutions on complex design issues.
Proactively identify issues, bottlenecks, gaps, or other areas of concern or opportunity and work to either directly affect change, or advocate for that change by working with peers and leadership to build consensus and take action.
Perform critical maintenance, deployment, and release support activities, including occasional off-hours support.
Qualifications:
BS degree in Computer Science, or equivalent experience.
8+ years of experience with software development in general purpose programming languages including but not limited to: C#, .NET, .NET Core.
5+ years of hands-on experience in building Web Applications, SaaS products, and RESTful APIs.
Experience with front-end technologies (HTML, JavaScript, CSS, JavaScript Frameworks, etc.) is a plus.
A solid computer science foundation including data structures, algorithms, and design patterns, with a proven track record of software design and architecture of complex systems.
Experience in service-oriented architecture and aspect-oriented programming.
Experience as a technical influencer for highly scalable distributed system designs.
Advanced knowledge of SQL, including stored procedures, data models, and transactional flows.
Fluency with data modelling and database design.
Experience with multi-threading and concurrency.
Experience as a technical lead on significant development initiatives.
Superior analytical and problem-solving abilities.
Excellent written and verbal communication skills.
Adaptable team player with strong collaboration skills and a focus on results and value delivery.
Prior working experience in Scrum, or other Agile development methodologies, is preferred.
Passion for engineering excellence through automation, unit testing, and process improvements",4.0,"BlackLine
4.0","Pleasanton, CA",-1,501 to 1000 Employees,2001,Company - Public,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),-1
883,Senior Software Engineer (python),"$56k-$114k
(Glassdoor Est.)","Description

Senior Software Engineer (MS +3 years experience) that shares our enthusiasm for providing test infrastructure that enables reliable software and hardware testing.

At Xilinx, we are leading the industry transformation to build an adaptable, intelligent world. ARE YOU bold, collaborative, and creative? At Xilinx, we hire and develop leaders and innovators who want to revolutionize the world of technology. We believe that by embracing diverse ideas, pushing boundaries, and working together as ONEXILINX, anything is possible.

Our culture of innovation began with the invention of the Field Programmable Gate Array (FPGA), and with the 2018 introduction of our Adaptive Compute Acceleration Platform (ACAP), has made a quantum leap in capability, solidifying our role as the adaptable platform supplier of choice. From the start, we have always believed in providing inventors with products and platforms that are infinitely adaptable. From self-driving cars, to world-record genome processing, to AI and big data, to the world's first 5G networks, we empower the world's builders and visionaries whose ideas solve every day problems and enhance people's lives.

If you are PASSIONATE, ADAPTABLE, and INNOVATIVE, Xilinx is the right place for you! At Xilinx we care deeply about creating meaningful development experiences while building a strong sense of belonging and connection. We foster an environment of empowered learning, wellness, community engagement, and recognition, so you can focus on work that matters - world class technology that improves the way we live and work. We are ONEXILINX.
Senior Software Engineer
We are looking for an experienced software engineer that shares our enthusiasm for providing test infrastructure that enables reliable software and hardware testing. Our mission is to enable high quality software production through solid test infrastructure and best practices.

We are primarily a python shop but incorporate other technologies required to achieve our mission.

The ideal candidate will have the following attributes:
Experienced in the Python programming language
Fully self-sufficient in software development concepts and methods, coding, and debugging
Proactively engages with users to identify and deliver against new automation opportunities
Proactively identifies and delivers solutions that reduce development and support costs
Capable of developing a single project in its entirety
Demonstrates flexible adaptability in working with still maturing, generation-dependent software development and testing methods
Critically assesses product requirements in assigned area of responsibility with respect to feasibility and schedule and engages with stakeholders to iterate and refine
Executes independently to develop mock-ups or requirement prototypes for features of moderate to high complexity. Can effectively articulate these to relevant stakeholders
Enjoys working with users to educate and provide guidance in helping them to achieve their goals and to improve their productivity

Education / Experience:
BS with 5+ years
of experience or MS 3+ years of experience or PhD in Computer Science, Computer
Engineering, Electrical Engineering or related equivalent

We look for experience in the
following:
Python Programming
Object Oriented Design
Linux Operating System / Command Line Interface
Bash Scripting
Windows Operating System
Testing Methodologies
Job Skills Desired:
ElasticSearch
Web Technologies
Mosquito/MQTT
Docker
Openstack/KVM

]]>",3.8,"Xilinx
3.8","San Jose, CA",-1,5001 to 10000 Employees,1984,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),-1
884,Project Engineer II- HVAC,"$50k-$69k
(Glassdoor Est.)","PEOPLE FIRST: BUILDING TALENT BY DESIGN

Envise understands that people are key to our success as a company. The people who work for us, the people we serve, and the people who live and work in the buildings we design, build and optimize.

At Envise, we seek people that don’t just follow a career path, but who are looking to gain the best experiences and to have an impact wider than their own job. We believe in building talent and thrive on creating a strong company culture where you’ll feel engaged, challenged and valued.

If you’re ready for the next big step in your career and want the fun and fast paced excitement of a growing company, then JOIN our team of awesome ENVISERS and become a part of an organization that values RELATIONSHIPS, FUN, TRANSPARENCY, INNOVATION, COLLABORATION, SAFETY & INTEGRITY.

POSITION SUMMARY

How would you like to be part of building the LA area? With Envise, you'll be able to see our projects come to life!

Position Summary:

The Project Engineer is the entry point for a career in project management. Primary responsibility is to assist a project manager or managers to successfully coordinate a project using the necessary engineering, labor, equipment, materials, tools, and subcontracted services. This position requires the development of skills in estimating, scheduling and design to better understand the coordination of the design-build construction process.

What you will do:
Support field labor teams and provide Labor feedback
Help with equipment procurement and subcontractor selection
Assist with Document Control
Help coordinate the Design, Trades, and Subcontractors
Assemble complete submittal packages and other required project documentation information for use by the construction team.
Assist in budget analysis, cost and margin projections, estimate project changes & impacts
Assist in the development of project schedules.
What you will need to be successful:
Bachelor’s degree or higher in Mechanical Engineering, Civil Engineering, or Construction Management
Must have 1-3 years of experience in a related field
Basic ERP skills that will include inquiring, reviewing and printing job cost reports, labor feedback entry and purchase order entry.
Basic knowledge of HVAC design to include types of equipment utilized in the industry as well as general understanding of system operations (i.e. variable air, constant volume, refrigeration cycle).
Ability to read mechanical and plumbing CAD drawings, blueprints, submittals, and reports, so project process can be accurately tracked
Experience working on multiple projects with tight schedules and deadlines.
ENVISER BENEFITS

As an employee-owned company, we offer a comprehensive benefits package that includes excellent benefits for you and your family:
401(k) Plan with 50% Company Match(no cap) and immediate 100% vesting
Annual bonus program based upon performance, profitability, and achievement
Medical, Dental, Vision Insurance - 100% paid for Employees
Term Life, AD&D Insurance, and Voluntary Life Insurance
Disability Income Protection Insurance
Pre-tax Flexible Spending Plans (Health and Dependent Care)
Holidays/Vacation/Personal Time
Numerous training opportunities and company paid membership for professional associations and licenses
ABOUT US

Envise is a wholly owned subsidiary of Southland Industries (www.southlandind.com). As a building management systems integrator, Envise unites analytics, building automation, and equipment lifecycle management. Resulting in higher building performance, the organization’s integrated, data-driven approach helps improve facilities throughout the building lifecycle. Helping to manage both facilities and budgets, the knowledgeable experts at Envise form long-term, collaborative partnerships to meet customers’ goals and deliver customized building solutions (www.enviseco.com).

FOLLOW US

For more information on Envise, please visit our web site: www.enviseco.com, Glassdoor.com and LinkedIN.

To hear what our employees are saying about working at the companies of Southland Industries, check out our Career Video - Working at Southland

Southland Industries and all its subsidiaries is an Equal Opportunity Employer and prohibits discrimination and harassment of any kind. We are committed to the principle of equal employment opportunity for all employees and to providing our employees with a safe work environment free of discrimination and harassment. All employment decisions at Southland Industries are based on business needs, job requirements and individual qualifications, without regard to race, color, religion or belief, gender, sex, national origin, ancestry, age, disability, medical condition, marital status, sexual orientation, family care or medical leave status, veteran status, or any other status protected by the laws or regulations in the locations where we operate. Southland Industries will not tolerate discrimination or harassment based on any of these characteristics.

**All employment offers are contingent upon successful, drug test, background check and professional reference checks.**

*At this time we are unable to offer employment sponsorship*

If you don’t feel this position is match for you, we encourage you to share it with others. Feel free to share throughout your social networks and follow us on Facebook, Twitter, LinkedIn and Instagram to keep up to date on what we’re doing as a company.",3.6,"Southland Industries
3.6","Garden Grove, CA",-1,1001 to 5000 Employees,1949,Company - Private,Construction,"Construction, Repair & Maintenance",$1 to $2 billion (USD),-1
885,"Data Engineer (AWS S3, Python, Spark, EMR, Glue)",-1,"Responsibilities for Data Engineer
Create and maintain optimal data pipeline architecture.
Assemble large, complex data sets that meet functional / non-functional business requirements.
Identify, design, and implement internal process improvements: automating manual processes, optimizing data delivery, re-designing infrastructure for greater scalability, etc.
Build the infrastructure required for optimal extraction, transformation, and loading of data from a wide variety of data sources using SQL and AWS big data technologies.
Build analytics tools that utilize the data pipeline to provide actionable insights into customer acquisition, operational efficiency, and other key business performance metrics.
Work with stakeholders including the Executive, Product, Data, and Design teams to assist with data-related technical issues and support their data infrastructure needs.
Keep our data separated and secure across national boundaries through multiple data centers and AWS regions.
Create data tools for analytics and data scientist team members that assist them in building and optimizing our product into an innovative industry leader.
Work with data and analytics experts to strive for greater functionality in our data systems.
Qualifications for Data Engineer
Advanced working SQL knowledge and experience working with relational databases, query authoring (SQL) as well as working familiarity with a variety of databases.
Experience building and optimizing big data data pipelines, architectures, and data sets.
Experience performing root cause analysis on internal and external data and processes to answer specific business questions and identify opportunities for improvement.
Strong analytic skills related to working with unstructured datasets.
Build processes supporting data transformation, data structures, metadata, dependency, and workload management.
A successful history of manipulating, processing, and extracting value from large disconnected datasets.
Working knowledge of message queuing, stream processing, and highly scalable big data data stores.
Strong project management and organizational skills.
Experience supporting and working with cross-functional teams in a dynamic environment.
We are looking for a candidate with 5+ years of experience in a Data Engineer role, who has attained a Graduate degree in Computer Science, Statistics, Informatics, Information Systems or another quantitative field. They should also have experience using the following software/tools:
Experience with big data tools: Hadoop, Spark, Kafka, etc.
Experience with relational SQL and NoSQL databases, including Postgres and Cassandra.
Experience with data pipeline and workflow management tools: Azkaban, Luigi, Airflow, etc.
Experience with AWS cloud services: EC2, EMR, RDS, Redshift
Experience with stream-processing systems: Storm, Spark-Streaming, etc.
Experience with object-oriented/object function scripting languages: Python, Java, C++, Scala, etc.
Powered by JazzHR",5.0,"Daten System Consulting
5.0","San Francisco, CA",-1,1 to 50 Employees,-1,Company - Public,-1,-1,Less than $1 million (USD),-1
886,Sr Principal Systems Engineer,-1,"Would you like to be part of the new space movement? Are you a rock star engineer? Do you have the leadership gene? Raytheon Intelligence & Space is the place for you. In the last few years you might have seen in your social media feed amazingly beautiful images of the Earth from space in exquisite detail. Or perhaps images in the news forecasting the weather and reporting on natural disasters. Maybe youve even gazed at images from deep space wondering when humans will journey to the farthest reaches of the universe. Behind many of these amazing images are the technologies and innovations created by the engineers at Raytheon Intelligence & Space. Situated in sunny Southern California, a location rich in aerospace history, we have unparalleled heritage in advanced sensing systems for space exploration, national security and civil space. We are actively seeking engineers to help evolve our technology and grow our business into new domains and markets. Are you up to the challenge? Were looking for you.

Job Description:
The Systems Engineering Center (SEC) is seeking strong, technically sound engineering leaders committed and passionate about creating innovative, cost-effective solutions for complex remote sensing applications. The successful candidate will be a member of the Intelligence, Surveillance, Reconnaissance and Communications Department and will provide engineering guidance for the verification and validation of system products through the life cycle of programs. This position may include assignments in the areas of Integration and Test (I&T) and verification and validation. This position will require proactive interaction and collaboration with personnel from several functional disciplines to design, build, assemble, and test in support of prime hardware. The job tasks will include documentation preparation, concept development, schematic & wiring diagram definition, computer-aided design, Supply Chain Management (SCM)/supplier technical exchange, bench & laboratory testing, test automation, and product demonstration & sell-off.

Required Skills:
Minimum of 10 years of systems engineering experience
Demonstrated engineering leadership experience and track record
Technical experience in EO/IR Sensor Technology and Space Systems
Experience working in an Space laboratory performing hardware, software, & firmware integration and test activities
Experience in support of generating Verification Compliance Requirements Matrices, Requirements Verification Plans, Test Plans, Test Requirements Documents, Test Procedures and Requirements Sell-off Documents
Environmental Test Planning, test methods and practices
Experience with supporting formal reviews such as Test Readiness Review (TRR), Failure Review Board (FRB), Consent to Ship Review (CTSR)
Experience in preparing and conducting management level briefings and summary explanations
Demonstrated proficiency in analytical skills, strong written and verbal communication capability, and ability to work in an integrated product team environment
Demonstrated problem solving, organization, coordination, and planning skills
Strong interpersonal communication and technical writing skills to enable effective personal interaction and collaboration with a multi-discipline team
U.S. Citizenship and ability to access US only data systems
Active Top Secret clearance or SSBI
Desired Skills:
Experience in proposal development including Basis of Estimates
Experience in Operations and Factory environments including: procedure development, test, training, transition planning, installation, and deployment
Knowledge of environmental test methods and practices
Demonstrated ability to perform test equipment trouble-shooting and failure diagnosis with directly-relevant experience
Experience developing and operating STE
Experience with electrical design integration interpreting signal lists, Electrical Interconnect Diagrams (EICDs), and intra and inter box knowledge
Experience in test equipment calibration, instrumentation, and environmental stimulus application (vibration and thermal profiles)
Understanding of Commercial Off the Shelf (COTS) computer architecture, interconnect/interfaces, and standard communication protocols
Experience developing embedded software or firmware
Proficient in Matlab, C++, Python, Labview or related programming languages
Proficient with standard industry tools like DOORS, Visio, Mentor Graphics, Autocad and/or Test Stand
Technical publications and/or patents
Required Education (including Major):
Bachelors degree in Science, Technology, Engineering, or Math (STEM), or Masters degree in relevant field with 10 years of engineering experience
This position requires either a U.S. Person or a Non-U.S. Person who is eligible to obtain any required Export Authorization. 162528

Raytheon is an Equal Opportunity/Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to race, age, color, religion, creed, sex, sexual orientation, gender identity, national origin, disability, or protected Veteran status.",3.8,"Raytheon Intelligence & Space
3.8","El Segundo, CA",-1,10000+ Employees,2020,Subsidiary or Business Segment,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),-1
887,Systems Engineer,"$82k-$106k
(Glassdoor Est.)","Introduction


ASML US brings together the most creative minds in science and technology to develop lithography machines that are key to producing faster, cheaper, more energy-efficient microchips. We design, develop, integrate, market and service these advanced machines, which enable our customers - the world’s leading chipmakers - to reduce the size and increase the functionality of their microchips, which in turn leads to smaller, more powerful consumer electronics. Our headquarters are in Veldhoven, the Netherlands, and we have 18 office locations around the United States including main offices in Chandler Arizona, San Jose and San Diego California, Wilton Connecticut, and Hillsboro Oregon.

This position requires access to controlled technology, as defined in the Export Administration Regulations (15 C.F.R. § 730, et seq.). Qualified candidates must be legally authorized to access such controlled technology prior to beginning work. Business demands may require ASML to proceed with applicants who are immediately eligible to access controlled technology

Job Mission


The EUV source is complex integrated system utilizing a high power CO2 laser to irradiate liquid tin droplets, creating a laser produced plasma (LPP). The plasma produces EUV light at 13.5nm wavelength, enabling leading edge lithography tools to print complex circuit patterns for the fabrication of integrated circuits. This technical innovation enables the continued scaling of device speed, power and density for every major semiconductor manufacturer. At ASML, system engineering (SE) translates the customer requirements for new products into a system design. During the design and integration process System Engineering guides Development & Engineering (D&E), guards the specifications and verifies the performance at system level at the end of the development process.

Job Description


Responsible for overall EUV source system architecture. Balances requirements against impact; manages cross-sectoral technical integration.
Oversee system design with focus on mechanics, dynamics, system layout, thermal, gas and vacuum design.
Deliverables: Feasibility Test Definitions, Product Feasibility Reports, product performance specifications and design specifications, system level alpha test definition and acceptance reports
Prepares technical input to key program decisions for review by senior executives. Manage system engineering deliverables to the product generation process such as identification of key technical risks, system performance projections and status of the overall architecture development.
Responsible for optimal functional integration of subsystems into the whole product (guiding the product integration plan).
Performs other duties as assigned.
Education


Requires a PhD in Engineering or Physics with a minimum of 5 years relevant experience; or a Master’s with a minimum 7 years of relevant experience or an equivalent combination of experience and education

Experience


Experience with complex system design and integration
Track record of technical leadership in equipment design and engineering.
Ability to cross functional boundaries to build relationships with all areas in the company, to understand and reconcile higher level company and customer needs. The ability to work autonomously as well as in a team.
Good interpersonal skills and a proven capability to convey technical matters, both written and orally, in a clear and precise manner
Proactive attitude to solving problems and interest in innovative technologies.
Familiar with semiconductor equipment technology especially in the areas of optics, vacuum, high pressure & plasma.
Internally recognized specialist on complex technical and/or business matters. Will champion significant projects, programs and business initiatives. Having wide-ranging experience, uses professional concepts and company objectives to resolve complex issues in creative and effective ways.
Works on complex issues where analysis of situations or data requires an in-depth evaluation of variable factors.
Exercises independent judgment in selecting methods, techniques and evaluation criteria for obtaining results. Networks with key contacts outside own area of expertise.
Generally free to determine work priorities based on general direction from managers. Proactively identifies potential issues and brings potential solutions to managers. May provide a leadership role for the work group through advanced knowledge in his/her area of specialization.
Excellent written and verbal communication skills.
Ability to translate, statistically analyze data, and effectively report problems through written and/or graphical formats.
Excellent customer service skills, with an advanced understanding of customer relationship building.
Ability to use MS Word, Excel, PowerPoint, and electronic e-mail systems.
Personal skills
Experience developing complex systems within large engineering teams (>250 engineers), including electrical, mechanical, optical and vacuum systems is preferred
Other information


PHYSICAL DEMANDS AND WORK ENVIRONMENT
The physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.
While performing the duties of this job, the employee routinely is required to sit; walk; talk; hear; use hands to keyboard, finger, handle, and feel; stoop, kneel, crouch, twist, reach, and stretch.
The employee is occasionally required to move around the campus.
The employee may occasionally lift and/or move up to 50 pounds.
May require travel dependent on business needs.
Specific vision abilities required by this job include close vision, color vision, peripheral vision, depth perception, and ability to adjust focus.
Can work under deadlines.
The environment generally is moderate in temperature and noise level.
Must be able to read and interpret data, information, and documents.
Can observe and respond to people and situations and interact with others encountered in the course of work.
Can learn and apply new information or skills.
Responsibilities include periodic travel to regional and overseas sites for product technical support and special support projects.
Work may include onsite technical support involving heavy lifting of equipment & modules.
Position will require technical work activity in a clean-room production environment and/or laboratory setting.
The environment generally is moderate in temperature and noise level.
Occasionally may be exposed to loud noise bursts and may be exposed to toxic gases (fluorine).
Must be able to work in small, confined spaces.
EOE AA M/F/Veteran/Disability",3.6,"ASML
3.6","San Diego, CA",-1,10000+ Employees,1984,Company - Public,Electrical & Electronic Manufacturing,Manufacturing,$5 to $10 billion (USD),-1
888,"Staff Software Engineer, Foundation","$115k-$222k
(Glassdoor Est.)","About Netskope

Today, there's more data and users outside the enterprise than inside, causing the network perimeter as we know it to dissolve. We realized a new perimeter was needed, one that is built in the cloud and follows and protects data wherever it goes, so we started Netskope to redefine Cloud, Network and Data Security.

Since 2012, we have built the market-leading cloud security company and an award-winning culture powered by hundreds of employees spread across offices in Santa Clara, San Francisco, Seattle, Bangalore, London, Melbourne, and Tokyo. Our core values are openness, honesty, and transparency, and we purposely developed our open desk layouts and large meeting spaces to support and promote partnerships, collaboration, and teamwork. From catered lunches and office celebrations to employee recognition events and social professional groups such as the Awesome Women of Netskope (AWON), we strive to keep work fun, supportive and interactive.Visit us at Netskope Careers and follow us on Twitter @Netskope and Facebook.

Staff Software Engineer, Foundation

We are looking for strong engineers with passion to solve complex problems and develop cloud services which are reliable, performant and scalable serving 100 of millions of devices. You will be responsible for full life-cycle management, including requirements analysis, technical architecture & design, implementation, testing, documentation, the recipe for deployment to production, and post-production ownership.

Responsibilities:
Design and develop microservices that could handle billions of events flowing through.
Contribute to architecture, design and implementation of next-generation foundational cloud services which are used for higher level cloud services.
Evaluate many open source technologies to find the best fit for our needs, and contribute to some of them to meet our unique needs and help the community.
Coordinate with other service development teams, product management and support teams to ensure scalability, supportability and availability for owned services and dependent services
Qualifications/Requirements:


8+ years of experience in the field of software development
Designed and developed cloud microservices that are deployed and used at high scale
Good understanding of distributed systems, data-structure and algorithms
Go language knowledge will be a bonus
Energetic self-starter, with the desire to work in a dynamic fast-paced environment
Excellent verbal and written communication skills
Education
BS Computer Science required, MS Computer Science strongly preferred
#LI-SC1",4.2,"Netskope
4.2","Santa Clara, CA",-1,501 to 1000 Employees,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1
889,Machine Learning Research Engineer,"$82k-$145k
(Glassdoor Est.)","The goal of a research engineer at scale is to bring techniques in the fields of computer vision, deep learning and deep reinforcement learning, or natural language processing into a production environment to improve scale.ai’s products and customer experience. Our research engineers take advantage of our unique access to massive datasets to deliver improvements to our customers.

We are building a large hybrid human-machine system in service of ML pipelines for dozens of industry-leading customers. We currently complete millions of tasks a month, and will grow to complete billions of tasks monthly.
As a Research Engineer, you will:
Take state of the art models developed internally and from the community, use them in production to solve problems for our customers and taskers.
Take models currently in production, identify areas for improvement, improve them using retraining and hyperparameter searches, then deploy without regressing on core model characteristics
Work with product and research teams to identify opportunities for improvement in our current product line and for enabling upcoming product lines
Work with massive datasets to develop both generic models as well as fine tune models for specific products
Build the scalable ML platform to automate our ML services
Be a representative for how to apply machine learning and related techniques throughout the engineering and product organization
Be able, and willing, to multi-task and learn new technologies quickly
Requirements:
Degree in computer science, or related field
Experience using computer vision, deep learning and deep reinforcement Learning, or natural language processing in a production environment
Solid background in algorithms, data structures, and object-oriented programming
Strong programing skills in Python or Javascript, experience in Tensorflow or PyTorch
Nice to Haves:
Graduate degree in Computer Science, Machine Learning or Artificial Intelligence specialization
Experience working with cloud technology stack (eg. AWS or GCP) and developing machine learning models in a cloud environment


About Us:
At Scale, our mission is to accelerate the development of Machine Learning and AI applications across multiple markets. Our first product is a suite of APIs that allow AI teams to generate high-quality ground truth data. Our customers include OpenAI, Zoox, Lyft, Pinterest, Airbnb, nuTonomy, and many more.

Scale AI is an equal opportunity employer. We aim for every person at Scale to feel like they matter, belong, and can be their authentic selves so they can do their best work. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.

Scale AI is committed to working with and providing reasonable accommodations to applicants with physical and mental disabilities. If you need assistance and/or a reasonable accommodation in the application or recruiting process due to a disability, please contact us at accommodations@scale.com. Please see the United States Department of Labor's EEO poster and EEO poster supplement for additional information.",3.2,"Scale AI
3.2","San Francisco, CA",-1,51 to 200 Employees,2016,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1
890,Senior Software Engineer in Motion Planning,"$104k-$199k
(Glassdoor Est.)","Baidu USA, located in Silicon Valley, is looking for Senior Software Engineer in Motion Planning to work on the Baidu autonomous driving team. You will be responsible for areas such as spec definition, system prototyping, design, implementation, and sensor integration.

Here's what you will do:
You will be responsible for designing and developing new motion planning algorithms for comfortable and safe trajectories efficiently
You will be responsible for developing algorithms including path planning algorithms for lane keeping, proactive and passive lane change, automatic parking and etc. at different speed..
You will be working together with control engineers to model vehicle and controller dynamics and use these models to characterize and accelerate controller improvements.
You will be responsible for analyzing data to assess and improve system performance.
You will be collaborate with the teams in localization, perception, prediction and control to optimize systems.
You will be responsible for integrating, deploying, testing and verifying algorithms on the vehicles.
You will be participating to build new concepts and groundbreaking solutions that shape the future of mobility.
Here's what we'd like to see in you:
Solid background and knowledge in vehicle or robotic planning
Prior experience in vehicle/robotic planning is preferred
Prior experience in auto industry is preferred
Strong programming in C++
Advanced degree in automation, maths, optimization and other related disciplin
Culture Fit:


Mission alignment: If you want to be part of a team to accomplish this great mission, we will provide you the best possible platform to do that.
Self­-directed: We work best with people that are driven, motivated, and aspire to greatness. Are you the sort of person that, if you had time on your hands, will independently find interesting and useful things to do?
Hungry to learn: We are eager to see you learn new skills and grow. But learning is hard work and this is something we hope you want to do.
Team orientation: We work in small, fast­-moving teams. We don't believe in lone wolves. We watch out for each other and go after big goals together as a team.",4.1,"Baidu USA
4.1","San Jose, CA",-1,51 to 200 Employees,2000,Company - Public,Internet,Information Technology,$50 to $100 million (USD),-1
